offsides,games.minutes,games.number,games.position,games.rating,games.captain,games.substitute,shots.total,shots.on,goals.total,goals.conceded,goals.assists,goals.saves,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,dribbles.past,fouls.drawn,fouls.committed,cards.yellow,cards.red,penalty.won,penalty.commited,penalty.scored,penalty.missed,penalty.saved,player.id,player.name,fixture.id
,90.0,45,M,7.7,False,False,,,,0,,,83.0,,78,,2.0,2.0,9.0,5.0,2.0,2.0,1.0,1.0,2.0,0,0,,,0,0,,328033,Aleksandar Pavlović,1149517
,90.0,8,M,7.9,False,False,,,,0,,,81.0,1.0,80,3.0,,4.0,9.0,5.0,1.0,1.0,1.0,1.0,3.0,0,0,,,0,0,,511,Leon Goretzka,1149517
,89.0,10,M,8,False,False,4.0,2.0,,0,,,31.0,3.0,27,2.0,,,15.0,8.0,7.0,6.0,,,2.0,0,0,,,0,0,,644,Leroy Sané,1149517
,78.0,25,M,8,False,False,2.0,2.0,1.0,0,,,21.0,5.0,16,,,1.0,5.0,1.0,1.0,,1.0,1.0,,0,0,,,0,0,,522,Thomas Müller,1149517
,89.0,42,M,7.3,False,False,2.0,1.0,,0,,,45.0,4.0,44,1.0,,2.0,13.0,6.0,7.0,5.0,2.0,,1.0,0,0,,,0,0,,181812,Jamal Musiala,1149517
,90.0,9,F,9,False,False,3.0,2.0,2.0,0,,,15.0,1.0,13,1.0,,,9.0,6.0,1.0,1.0,,4.0,1.0,0,0,,,0,0,,184,Harry Kane,1149517
,12.0,19,D,6.9,False,True,,,,0,,,19.0,,18,2.0,,1.0,2.0,2.0,,,,,,0,0,,,0,0,,509,Alphonso Davies,1149517
,12.0,39,F,6.5,False,True,,,,0,,,2.0,,2,,,,2.0,,,,,,1.0,0,0,,,0,0,,270510,Mathys Tel,1149517
,1.0,27,M,,False,True,,,,0,,,1.0,,1,,,,1.0,1.0,,,,1.0,,0,0,,,0,0,,1157,Konrad Laimer,1149517
,1.0,7,F,,False,True,,,,0,,,3.0,,3,,,,,,,,,,,0,0,,,0,0,,510,Serge Gnabry,1149517
,,18,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,126530,Daniel Peretz,1149517
,,26,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,498,Sven Ulreich,1149517
,,3,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2897,Min-jae Kim,1149517
,,17,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,286639,Bryan Zaragoza,1149517
,,13,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,275,Eric Maxim Choupo-Moting,1149517
,90.0,94,G,7.3,False,False,,,,3,,4.0,27.0,,24,,,,1.0,1.0,,,,,,0,0,,,0,0,0.0,31037,Ivan Provedel,1149517
,90.0,77,D,6.6,False,False,,,,0,,,43.0,1.0,33,1.0,1.0,3.0,2.0,1.0,1.0,,,,,0,0,,,0,0,,1844,Adam Marušić,1149517
,90.0,34,D,6.9,False,False,,,,0,,,43.0,,37,2.0,3.0,1.0,7.0,4.0,,,,1.0,1.0,0,0,,,0,0,,162952,Mario Gila Fuentes,1149517
,90.0,13,D,6.3,False,False,,,,0,,,50.0,,44,,,,5.0,2.0,,,,1.0,2.0,1,0,,,0,0,,1632,Alessio Romagnoli,1149517
,90.0,3,D,6.2,False,False,,,,0,,,37.0,,35,1.0,,1.0,6.0,2.0,2.0,1.0,2.0,,1.0,1,0,,,0,0,,30554,Luca Pellegrini,1149517
,90.0,8,M,7,False,False,1.0,,,0,,,36.0,,29,1.0,1.0,2.0,4.0,3.0,,,,2.0,,0,0,,,0,0,,1454,Mattéo Guendouzi,1149517
,61.0,5,M,6.5,False,False,,,,0,,,20.0,,18,1.0,,1.0,7.0,2.0,,,4.0,,1.0,0,0,,,0,0,,211,Matías Vecino,1149517
,80.0,10,M,6.5,False,False,,,,0,,,44.0,,36,1.0,2.0,,8.0,2.0,,,4.0,1.0,,0,0,,,0,0,,1859,Luis Alberto,1149517
,75.0,7,F,6.6,False,False,,,,0,,,31.0,1.0,23,1.0,,1.0,15.0,7.0,5.0,3.0,3.0,3.0,2.0,0,0,,,0,0,,2412,Felipe Anderson,1149517
,61.0,17,F,6.2,True,False,1.0,,,0,,,19.0,,17,,,,4.0,1.0,2.0,1.0,1.0,,,0,0,,,0,0,,1863,Ciro Immobile,1149517
,61.0,20,F,7,False,False,,,,0,,,25.0,1.0,16,3.0,,,7.0,7.0,,,,3.0,,0,0,,,0,0,,30937,Mattia Zaccagni,1149517
,29.0,32,M,6.5,False,True,,,,0,,,13.0,,12,1.0,,,3.0,1.0,,,1.0,,1.0,1,0,,,0,0,,1852,Danilo Cataldi,1149517
,29.0,19,F,6.3,False,True,,,,0,,,6.0,,5,,,,4.0,1.0,,,2.0,1.0,1.0,0,0,,,0,0,,50856,Valentín Castellanos,1149517
,29.0,18,F,6.3,False,True,,,,0,,,12.0,,7,,,,2.0,1.0,1.0,,,1.0,,0,0,,,0,0,,135519,Gustav Isaksen,1149517
,15.0,9,F,6.7,False,True,,,,0,,,8.0,,7,,,,,,,,,,,0,0,,,0,0,,2299,Pedro,1149517
,10.0,6,M,6.3,False,True,,,,0,,,8.0,,8,,,,,,,,,,,0,0,,,0,0,,2601,Daichi Kamada,1149517
,,33,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,31008,Luigi Sepe,1149517
,,53,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,343570,Federico Magro,1149517
,,23,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,317,Elseid Hysaj,1149517
,,29,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,30866,Manuel Lazzari,1149517
,,15,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,31099,Nicolò Casale,1149517
,,60,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,408626,Fabio Ruggeri,1149517
,,56,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,436267,Luca Napolitano,1149517
,90.0,1,G,7.7,False,False,,,,2,,5.0,29.0,,18,,,,,,,,,,,0,0,,,0,0,0.0,47269,Álex Remiro,1149515
,90.0,18,D,7,False,False,2.0,1.0,,0,,,24.0,2.0,17,2.0,,2.0,9.0,4.0,1.0,1.0,1.0,1.0,3.0,0,0,,,0,0,,2202,Hamari Traoré,1149515
,76.0,5,D,6.9,False,False,1.0,,,0,,,29.0,,25,2.0,1.0,,8.0,3.0,,,,,4.0,1,0,,,0,0,,47314,Igor Zubeldia,1149515
,90.0,24,D,6.3,False,False,2.0,1.0,,0,,,53.0,,43,,,,9.0,5.0,,,1.0,2.0,1.0,0,0,,,0,0,,47301,Robin Le Normand,1149515
,90.0,25,D,7.3,False,False,,,,0,,,30.0,2.0,24,3.0,,3.0,11.0,8.0,2.0,2.0,1.0,3.0,1.0,0,0,,,0,0,,47566,Javi Galán,1149515
,61.0,23,M,6.7,False,False,,,,0,,,19.0,,13,1.0,,1.0,6.0,3.0,1.0,1.0,2.0,1.0,,0,0,,,0,0,,47440,Brais Méndez,1149515
1.0,83.0,4,M,6.6,False,False,1.0,,,0,,,43.0,,36,1.0,,,7.0,5.0,1.0,1.0,1.0,1.0,,0,0,,,0,0,,47315,Martín Zubimendi,1149515
,90.0,8,M,7.9,False,False,2.0,1.0,1.0,0,,,38.0,1.0,23,2.0,,2.0,21.0,14.0,,,,1.0,3.0,0,0,,,0,0,,47311,Mikel Merino,1149515
,90.0,14,F,6.7,False,False,1.0,,,0,,,23.0,3.0,14,1.0,,,12.0,3.0,2.0,,4.0,2.0,3.0,1,0,,,0,0,,32862,Takefusa Kubo,1149515
1.0,77.0,10,F,6.2,True,False,1.0,1.0,,0,,,23.0,1.0,19,,,,4.0,,1.0,,,,1.0,0,0,,,0,0,,47323,Mikel Oyarzabal,1149515
1.0,61.0,11,F,6.3,False,False,,,,0,,,15.0,,9,,,,2.0,1.0,,,,1.0,1.0,0,0,,,0,0,,37938,Sheraldo Becker,1149515
,29.0,22,M,6.7,False,True,2.0,2.0,,0,,,7.0,,7,,,,2.0,,,,1.0,,,0,0,,,0,0,,183744,Beñat Turrientes,1149515
2.0,29.0,7,F,6.7,False,True,,,,0,,,9.0,,4,1.0,,,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0,0,,,0,0,,47317,Ander Barrenetxea,1149515
,14.0,20,D,6.3,False,True,,,,0,,,9.0,,6,,,,1.0,,,,,,,0,0,,,0,0,,182546,Jon Pacheco,1149515
,13.0,21,F,6.9,False,True,1.0,1.0,,0,,,4.0,,4,,,,3.0,1.0,1.0,1.0,,,1.0,0,0,,,0,0,,2063,André Silva,1149515
,10.0,16,M,6.3,False,True,,,,0,,,4.0,,2,,,,1.0,,,,,,,0,0,,,0,0,,182603,Jon Ander Olasagasti,1149515
,,13,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,189832,Unai Marrero,1149515
,,17,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,1117,Kieran Tierney,1149515
,,15,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,183699,Urko González,1149515
,,29,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,290106,Pablo Marín,1149515
,,28,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,287652,Jon Magunazelaia,1149515
,,42,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,199044,Jon Aramburu,1149515
,,19,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,31406,Umar Sadiq,1149515
,90.0,99,G,7.7,False,False,,,,1,,6.0,31.0,,15,,,,3.0,3.0,,,,1.0,,0,0,,,0,0,0.0,1622,Gianluigi Donnarumma,1149515
,83.0,2,D,7.2,False,False,1.0,1.0,,0,,,50.0,,43,1.0,,2.0,8.0,4.0,,,1.0,1.0,2.0,1,0,,,0,0,,9,Achraf Hakimi,1149515
,90.0,21,D,6.3,False,False,,,,0,,,49.0,1.0,41,2.0,,,8.0,3.0,,,,1.0,1.0,0,0,,,0,0,,33,Lucas Hernández,1149515
,90.0,35,D,7.2,False,False,,,,0,,,56.0,1.0,47,2.0,,3.0,14.0,9.0,1.0,1.0,1.0,1.0,,0,0,,,0,0,,307835,Lucas Beraldo,1149515
,61.0,25,D,6.9,False,False,,,,0,,,40.0,,36,1.0,,2.0,6.0,3.0,1.0,1.0,,1.0,2.0,1,0,,,0,0,,263482,Nuno Mendes,1149515
1.0,90.0,33,M,6.9,False,False,1.0,1.0,,0,,,31.0,1.0,26,1.0,,1.0,10.0,2.0,2.0,1.0,1.0,,3.0,0,0,,,0,0,,336657,Warren Zaïre-Emery,1149515
,90.0,17,M,7.2,False,False,2.0,1.0,,0,,,68.0,,67,,,2.0,7.0,4.0,2.0,2.0,,1.0,1.0,0,0,,,0,0,,128384,Vitinha,1149515
,77.0,8,M,7.2,False,False,,,,0,,,39.0,1.0,31,,,1.0,6.0,5.0,1.0,1.0,,3.0,,0,0,,,0,0,,328,Fabián Ruiz,1149515
,82.0,10,M,7.3,False,False,,,,0,1.0,,40.0,1.0,32,,,3.0,3.0,1.0,,,1.0,1.0,1.0,1,0,,,0,0,,153,Ousmane Dembélé,1149515
,45.0,29,F,6.5,False,False,1.0,1.0,,0,,,4.0,1.0,4,,,,6.0,1.0,2.0,1.0,1.0,,2.0,0,0,,,0,0,,161904,Bradley Barcola,1149515
5.0,90.0,7,F,9.5,True,False,4.0,3.0,2.0,0,,,21.0,2.0,16,,,,15.0,9.0,7.0,4.0,,5.0,1.0,0,0,,,0,0,,278,Kylian Mbappé,1149515
1.0,45.0,19,M,7.2,False,True,,,,0,1.0,,22.0,1.0,21,,,,8.0,4.0,2.0,1.0,1.0,3.0,,0,0,,,0,0,,927,Kang-in Lee,1149515
,29.0,26,D,6.3,False,True,,,,0,,,13.0,,10,,1.0,,2.0,1.0,,,,,,0,0,,,0,0,,1146,Nordi Mukiele,1149515
,13.0,4,M,6.5,False,True,,,,0,,,4.0,,3,,,,5.0,2.0,,,1.0,1.0,,0,0,,,0,0,,51494,Manuel Ugarte,1149515
,8.0,23,F,6.3,False,True,,,,0,,,1.0,,1,,,,1.0,1.0,,,,,,0,0,,,0,0,,21104,Randal Kolo Muani,1149515
,10.0,28,M,6.5,False,True,,,,0,,,1.0,,1,,,,,,,,,,,0,0,,,0,0,,930,Carlos Soler,1149515
,,1,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,731,Keylor Navas,1149515
,,80,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,162473,Arnau Tenas,1149515
,,15,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,381,Danilo Pereira,1149515
,,43,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,409215,Kouakou Gadou,1149515
,,5,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,257,Marquinhos,1149515
,,41,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,409216,Senny Mayulu,1149515
,,9,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,41585,Gonçalo Ramos,1149515
,90.0,31,G,6.9,False,False,,,,1,,1.0,37.0,,36,,,,,,,,,,,0,0,,,0,0,0.0,617,Ederson,1149511
,90.0,82,D,7.3,False,False,,,,0,,,56.0,,54,2.0,2.0,,9.0,6.0,1.0,1.0,,3.0,1.0,0,0,,,0,0,,284230,Rico Lewis,1149511
,90.0,25,D,7.3,False,False,1.0,1.0,1.0,0,,,108.0,,103,1.0,,1.0,7.0,3.0,1.0,,1.0,2.0,,0,0,,,0,0,,5,Manuel Akanji,1149511
,68.0,3,D,7.2,True,False,,,,0,,,126.0,,120,,1.0,1.0,5.0,2.0,,,,,1.0,0,0,,,0,0,,567,Rúben Dias,1149511
,90.0,24,D,6.6,False,False,,,,0,,,97.0,1.0,91,,,2.0,4.0,2.0,2.0,2.0,,,,0,0,,,0,0,,129033,Joško Gvardiol,1149511
,45.0,16,M,7.2,False,False,1.0,,,0,1.0,,54.0,1.0,48,2.0,,,3.0,2.0,,,,,1.0,0,0,,,0,0,,44,Rodri,1149511
,90.0,8,M,7.5,False,False,,,,0,,,121.0,1.0,115,1.0,,,7.0,4.0,2.0,2.0,2.0,1.0,,0,0,,,0,0,,2291,Mateo Kovačić,1149511
1.0,74.0,27,M,6.3,False,False,,,,0,,,32.0,,27,,,,8.0,3.0,4.0,1.0,,2.0,,0,0,,,0,0,,41621,Matheus Nunes,1149511
,90.0,52,M,6.6,False,False,,,,0,,,37.0,1.0,27,1.0,,,5.0,3.0,2.0,1.0,,1.0,,0,0,,,0,0,,278133,Oscar Bobb,1149511
,90.0,19,M,8.5,False,False,1.0,1.0,1.0,0,1.0,,47.0,4.0,43,,,,8.0,2.0,4.0,2.0,1.0,,,0,0,,,0,0,,6009,Julián Álvarez,1149511
,88.0,9,F,7.5,False,False,1.0,1.0,1.0,0,,,14.0,2.0,12,,,,2.0,1.0,,,,,1.0,0,0,,,0,0,,1100,Erling Haaland,1149511
,45.0,21,M,7,False,True,,,,0,,,44.0,,40,2.0,,,4.0,3.0,1.0,,,,,0,0,,,0,0,,23,Sergio Gómez,1149511
,22.0,5,D,6.9,False,True,,,,0,,,32.0,,32,,1.0,1.0,,,,,,,,0,0,,,0,0,,626,John Stones,1149511
,16.0,92,M,6.6,False,True,,,,0,,,6.0,,5,1.0,,1.0,4.0,2.0,,,1.0,,1.0,0,0,,,0,0,,284231,Micah Hamilton,1149511
,2.0,56,M,,False,True,,,,0,,,8.0,,8,,,,,,,,,,,0,0,,,0,0,,382355,Jacob Wright,1149511
,,33,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,19197,Scott Carson,1149511
,,18,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,25004,Stefan Ortega,1149511
,,6,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,18861,Nathan Aké,1149511
,,2,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,627,Kyle Walker,1149511
,,76,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,328097,Mahamadou Susoho,1149511
,,47,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,631,Phil Foden,1149511
,,20,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,636,Bernardo Silva,1149511
,,17,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,629,Kevin De Bruyne,1149511
,90.0,1,G,5.2,True,False,,,,3,,,25.0,,20,,,,,,,,,,,0,0,,,0,0,0.0,15573,Kamil Grabara,1149511
,90.0,3,D,7.3,False,False,,,,0,,,41.0,,38,1.0,4.0,1.0,4.0,4.0,,,,1.0,,0,0,,,0,0,,1291,Denis Vavro,1149511
,90.0,2,D,6.6,False,False,,,,0,,,35.0,,33,1.0,2.0,,4.0,2.0,,,,1.0,,0,0,,,0,0,,31043,Kevin Diks,1149511
,90.0,26,D,6.5,False,False,1.0,,,0,,,56.0,,51,,1.0,1.0,2.0,1.0,,,,,1.0,0,0,,,0,0,,44811,Scott McKenna,1149511
,90.0,22,M,6.6,False,False,1.0,,,0,,,31.0,1.0,28,,,2.0,2.0,1.0,,,,1.0,,0,0,,,0,0,,1283,Peter Ankersen,1149511
,69.0,36,M,6.2,False,False,1.0,,,0,,,17.0,,15,1.0,,,6.0,2.0,,,3.0,,1.0,0,0,,,0,0,,349212,William Clem,1149511
,90.0,10,M,7.7,False,False,3.0,1.0,1.0,0,,,35.0,1.0,31,6.0,1.0,2.0,14.0,7.0,2.0,1.0,3.0,,2.0,0,0,,,0,0,,18946,Mohamed Elyounoussi,1149511
,78.0,19,M,6.6,False,False,,,,0,,,36.0,,30,,,3.0,3.0,2.0,,,,2.0,1.0,0,0,,,0,0,,341234,Elias Jelert,1149511
,58.0,47,F,6.6,False,False,,,,0,,,9.0,,6,2.0,,3.0,5.0,2.0,,,2.0,,,0,0,,,0,0,,388872,Victor Froholdt,1149511
3.0,58.0,30,F,6.2,False,False,,,,0,,,23.0,,18,,,1.0,3.0,,2.0,,,,,0,0,,,0,0,,42012,Elias Achouri,1149511
1.0,69.0,18,F,6.9,False,False,,,,0,1.0,,14.0,1.0,9,1.0,,,7.0,3.0,,,,,,0,0,,,0,0,,61774,Orri Steinn Óskarsson,1149511
,32.0,8,M,6.9,False,True,1.0,1.0,,0,,,6.0,,6,4.0,,,7.0,5.0,1.0,1.0,,,2.0,1,0,,,0,0,,15935,Magnus Mattsson,1149511
,32.0,40,M,6.9,False,True,,,,0,,,10.0,3.0,10,,,,4.0,1.0,3.0,1.0,1.0,,,0,0,,,0,0,,338958,Roony Bardghji,1149511
,21.0,39,M,6.9,False,True,,,,0,,,14.0,,12,1.0,,,3.0,3.0,2.0,2.0,,,,0,0,,,0,0,,339874,Oscar Højlund,1149511
,21.0,14,F,6.6,False,True,,,,0,,,7.0,2.0,7,,,,1.0,,,,,,1.0,1,0,,,0,0,,1274,Andreas Cornelius,1149511
,12.0,24,D,6.7,False,True,,,,0,,,4.0,1.0,4,,,,1.0,,,,,,1.0,0,0,,,0,0,,1173,Birger Meling,1149511
,,61,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,441252,Oscar Gadeberg-Buur,1149511
,,31,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2784,Rúnar Alex Rúnarsson,1149511
,,20,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,1287,Nicolai Boilesen,1149511
,,6,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,16045,Christian Sørensen,1149511
,,11,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,48203,Jordan Larsson,1149511
,90.0,13,G,6.6,False,False,,,,1,,3.0,28.0,,18,,,,1.0,,,,1.0,,,0,0,,,0,0,0.0,47400,Andriy Lunin,1149513
,90.0,2,D,7.3,False,False,,,,0,,,52.0,1.0,44,1.0,1.0,1.0,8.0,4.0,1.0,1.0,1.0,2.0,,0,0,,,0,0,,733,Daniel Carvajal,1149513
,90.0,22,D,7,False,False,,,,0,,,49.0,,43,1.0,3.0,,3.0,3.0,,,,1.0,,0,0,,,0,0,,2285,Antonio Rüdiger,1149513
,90.0,6,D,6.6,True,False,,,,0,,,61.0,,59,,,,4.0,2.0,,,,1.0,,0,0,,,0,0,,735,Nacho Fernández,1149513
,90.0,23,D,6.7,False,False,,,,0,,,37.0,,34,2.0,,1.0,9.0,3.0,2.0,1.0,2.0,,1.0,0,0,,,0,0,,653,Ferland Mendy,1149513
,90.0,18,M,6.9,False,False,,,,0,,,57.0,1.0,56,1.0,1.0,,7.0,1.0,,,1.0,,3.0,1,0,,,0,0,,1271,Aurélien Tchouaméni,1149513
,78.0,8,M,7.7,False,False,,,,0,,,73.0,,69,4.0,,1.0,11.0,8.0,2.0,2.0,1.0,2.0,2.0,1,0,,,0,0,,752,Toni Kroos,1149513
,45.0,12,M,6.9,False,False,,,,0,,,24.0,,22,1.0,,1.0,5.0,3.0,1.0,1.0,,,,0,0,,,0,0,,2207,Eduardo Camavinga,1149513
1.0,90.0,15,F,7.2,False,False,1.0,,,0,,,48.0,3.0,43,1.0,,1.0,5.0,3.0,,,,1.0,1.0,0,0,,,0,0,,756,Federico Valverde,1149513
,85.0,5,F,7.3,False,False,2.0,,,0,1.0,,39.0,2.0,32,,,,15.0,7.0,3.0,2.0,,3.0,2.0,0,0,,,0,0,,129718,Jude Bellingham,1149513
,90.0,7,F,7.2,False,False,1.0,1.0,1.0,0,,,26.0,1.0,22,1.0,,,19.0,8.0,8.0,4.0,1.0,3.0,2.0,1,0,,,0,0,,762,Vinícius Júnior,1149513
,45.0,11,F,7.2,False,True,2.0,2.0,,0,,,7.0,2.0,6,,1.0,,5.0,2.0,2.0,1.0,1.0,1.0,,0,0,,,0,0,,10009,Rodrygo,1149513
,12.0,10,M,6.6,False,True,,,,0,,,11.0,,11,,,1.0,2.0,1.0,,,,,,0,0,,,0,0,,754,Luka Modrić,1149513
,10.0,14,F,6.7,False,True,,,,0,,,2.0,1.0,2,,,,1.0,,,,,,1.0,0,0,,,0,0,,18907,Joselu,1149513
,,30,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,396475,Fran Gonzalez,1149513
,,25,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2273,Kepa Arrizabalaga,1149513
,,17,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,757,Lucas Vázquez,1149513
,,20,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,736,Fran García,1149513
,,19,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,748,Dani Ceballos,1149513
,,21,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,744,Brahim Díaz,1149513
,,24,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,291964,Arda Güler,1149513
,90.0,1,G,6.9,False,False,,,,1,,3.0,18.0,,16,,,,,,,,,,,0,0,,,0,0,0.0,1139,Péter Gulácsi,1149513
,90.0,39,D,7.3,False,False,1.0,1.0,,0,,,46.0,2.0,37,6.0,,1.0,17.0,10.0,3.0,2.0,2.0,2.0,3.0,0,0,,,0,0,,98,Benjamin Henrichs,1149513
,90.0,4,D,8.3,True,False,4.0,1.0,1.0,0,,,51.0,1.0,44,,3.0,,9.0,7.0,,,1.0,2.0,1.0,1,0,,,0,0,,1148,Willi Orbán,1149513
,90.0,23,D,6.5,False,False,,,,0,,,59.0,,54,,,,2.0,,,,1.0,,,0,0,,,0,0,,162761,Castello Lukeba,1149513
,90.0,22,D,7.9,False,False,,,,0,1.0,,34.0,4.0,29,3.0,1.0,2.0,6.0,4.0,,,1.0,,2.0,1,0,,,0,0,,25158,David Raum,1149513
,89.0,8,M,7.3,False,False,,,,0,,,69.0,2.0,63,3.0,,1.0,8.0,5.0,,,1.0,,1.0,0,0,,,0,0,,1153,Amadou Haidara,1149513
,85.0,24,M,7,False,False,,,,0,,,38.0,1.0,34,3.0,1.0,,8.0,4.0,,,1.0,,3.0,1,0,,,0,0,,1095,Xaver Schlager,1149513
,90.0,7,M,7.3,False,False,3.0,,,0,,,36.0,1.0,30,4.0,,,14.0,7.0,3.0,1.0,,2.0,3.0,0,0,,,0,0,,1323,Dani Olmo,1149513
,90.0,20,M,8,False,False,1.0,1.0,,0,,,39.0,4.0,36,,,,11.0,7.0,4.0,3.0,,4.0,1.0,0,0,,,0,0,,162016,Xavi Simons,1149513
1.0,85.0,30,F,6.3,False,False,1.0,1.0,,0,,,15.0,,13,,,,7.0,1.0,1.0,,2.0,,,0,0,,,0,0,,115589,Benjamin Šeško,1149513
,77.0,17,F,6.9,False,False,4.0,,,0,,,15.0,1.0,8,,,,8.0,2.0,1.0,1.0,3.0,1.0,,0,0,,,0,0,,86,Loïs Openda,1149513
,13.0,9,F,6.7,False,True,,,,0,,,5.0,,3,,,,1.0,1.0,,,,,,0,0,,,0,0,,1167,Yussuf Poulsen,1149513
,10.0,14,M,6.6,False,True,,,,0,,,3.0,1.0,3,,,,2.0,,,,,,1.0,0,0,,,0,0,,715,Christoph Baumgartner,1149513
,10.0,6,M,6.9,False,True,,,,0,,,2.0,,2,,,,2.0,2.0,1.0,1.0,,1.0,,0,0,,,0,0,,1358,Eljif Elmas,1149513
,1.0,44,M,,False,True,,,,0,,,2.0,,2,,,,,,,,,,,0,0,,,0,0,,1155,Kevin Kampl,1149513
,,25,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,24814,Leopold Zingerle,1149513
,,21,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,37246,Janis Blaswich,1149513
,,5,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,268571,El Chadaille Bitshiabu,1149513
,,13,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,7328,Nicolas Seiwald,1149513
,,3,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,24841,Christopher Lenz,1149513
,,38,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,413072,Nuha Jatta,1149513
,120.0,22,G,8.3,False,False,,,,0,,3.0,44.0,,32,,,,,,,,,,,0,0,,,0,0,0.0,19465,David Raya,1149523
,120.0,4,D,7.5,False,False,1.0,,,0,,,67.0,1.0,56,1.0,,4.0,8.0,3.0,,,2.0,1.0,,0,0,,,0,0,,19959,Benjamin White,1149523
,120.0,2,D,7.2,False,False,1.0,,,0,,,101.0,,85,1.0,,,10.0,7.0,,,1.0,1.0,1.0,1,0,,,0,0,,22090,William Saliba,1149523
1.0,120.0,6,D,7.2,False,False,,,,0,,,83.0,,75,2.0,1.0,1.0,7.0,4.0,,,,1.0,1.0,0,0,,,0,0,,22224,Gabriel Magalhães,1149523
,105.0,15,D,6.6,False,False,1.0,,,0,,,33.0,,24,1.0,,,7.0,5.0,1.0,1.0,1.0,,1.0,0,0,,,0,0,,61431,Jakub Kiwior,1149523
,120.0,8,M,8,True,False,2.0,,,0,1.0,,33.0,2.0,28,2.0,,1.0,11.0,5.0,3.0,2.0,1.0,1.0,,0,0,,,0,0,,37127,Martin Ødegaard,1149523
