offsides,games.minutes,games.number,games.position,games.rating,games.captain,games.substitute,shots.total,shots.on,goals.total,goals.conceded,goals.assists,goals.saves,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,dribbles.past,fouls.drawn,fouls.committed,cards.yellow,cards.red,penalty.won,penalty.commited,penalty.scored,penalty.missed,penalty.saved,player.id,player.name,fixture.id
,36.0,8,M,6.7,False,False,,,,0,,,15.0,1.0,12,,,,4.0,2.0,,,1.0,2.0,1.0,0,0,,,0,0,,42006,Mutassim Al Musrati,1119332
,90.0,18,M,6.7,False,False,1.0,,,0,,,48.0,1.0,38,3.0,,,13.0,5.0,,,3.0,,4.0,0,0,,,0,0,,9355,Vítor Carvalho,1119332
,86.0,21,M,8.3,True,False,,,,0,2.0,,29.0,3.0,26,2.0,,,6.0,4.0,2.0,1.0,,1.0,,0,0,,,0,0,,41103,Ricardo Horta,1119332
,66.0,22,M,7.2,False,False,,,,0,,,35.0,3.0,28,,,,4.0,2.0,1.0,,,1.0,1.0,0,0,,,0,0,,572,Pizzi,1119332
,86.0,7,M,6.9,False,False,2.0,1.0,,0,,,33.0,,28,2.0,,,12.0,6.0,4.0,2.0,,2.0,2.0,0,0,,,0,0,,1163,Bruma,1119332
1.0,86.0,9,F,7.9,False,False,3.0,2.0,1.0,0,,,22.0,4.0,18,1.0,,,9.0,4.0,1.0,1.0,,1.0,,0,0,,,0,0,,155,Abel Ruíz,1119332
,54.0,10,M,7.3,False,True,,,,0,,,40.0,3.0,35,,,,5.0,2.0,3.0,2.0,1.0,,1.0,0,0,,,0,0,,51036,André Horta,1119332
,24.0,14,F,7.6,False,True,2.0,1.0,1.0,0,,,7.0,,4,1.0,,,4.0,3.0,1.0,1.0,,1.0,,0,0,,,0,0,,190489,Álvaro Djaló,1119332
,14.0,88,M,6.3,False,True,,,,0,,,5.0,,2,1.0,,,2.0,1.0,,,,,1.0,0,0,,,0,0,,50178,André Castro,1119332
,13.0,20,F,6.3,False,True,1.0,1.0,,0,,,2.0,,2,,,,,,,,,,,0,0,,,0,0,,111,Rony Lopes,1119332
,13.0,23,F,6.6,False,True,,,,0,,,2.0,,2,1.0,,,8.0,4.0,2.0,1.0,,1.0,,0,0,,,0,0,,20674,Simon Banza,1119332
,,12,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,41090,Tiago Sá,1119332
,,91,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,269349,Lukáš Horníček,1119332
,,5,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,286839,Serdar Saatçı,1119332
,,15,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,47383,Paulo Oliveira,1119332
,,17,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,310029,Josafat Mendes,1119332
,,16,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,108563,Rodrigo Zalazar,1119332
,,90,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,428023,Djibril Soumaré,1119332
,90.0,91,G,6.9,False,False,,,,2,,3.0,38.0,,27,,,,,,,,,,,1,0,,,0,0,0.0,31538,Alberto Brignoli,1119332
,90.0,2,D,6.3,False,False,,,,0,,,35.0,2.0,22,4.0,1.0,,17.0,9.0,6.0,1.0,2.0,2.0,,0,0,,,0,0,,135839,Giorgos Vagiannidis,1119332
,90.0,21,D,6.6,False,False,,,,0,,,39.0,,26,1.0,1.0,3.0,8.0,5.0,,,,1.0,,0,0,,,0,0,,969,Tin Jedvaj,1119332
,90.0,23,D,7.2,False,False,2.0,,,0,,,52.0,,42,1.0,,1.0,6.0,4.0,,,1.0,,1.0,0,0,,,0,0,,824,Hörður Magnússon,1119332
,90.0,3,D,6,False,False,,,,0,,,39.0,1.0,32,,,1.0,6.0,1.0,3.0,,,,,0,0,,,0,0,,46819,Juankar,1119332
,82.0,4,M,6.9,True,False,,,,0,,,33.0,1.0,25,1.0,2.0,2.0,10.0,5.0,,,1.0,2.0,1.0,0,0,,,0,0,,47415,Rubén Pérez,1119332
,65.0,31,M,6.7,False,False,,,,0,,,19.0,,16,,1.0,,9.0,5.0,3.0,2.0,,2.0,1.0,1,0,,,0,0,,30536,Filip Đuričić,1119332
,76.0,52,M,6.2,False,False,,,,0,,,24.0,,20,,,1.0,5.0,1.0,1.0,,1.0,1.0,,0,0,,,0,0,,37157,Tonny Vilhena,1119332
,76.0,34,F,7.2,False,False,3.0,1.0,,0,,,23.0,1.0,18,,,,14.0,6.0,,,2.0,4.0,2.0,0,0,,,0,0,,6252,Sebastián Palacios,1119332
1.0,65.0,9,F,6.3,False,False,1.0,,,0,,,10.0,,7,,,,11.0,5.0,,,1.0,1.0,1.0,0,0,,,0,0,,56026,Andraž Šporar,1119332
1.0,90.0,17,F,7.9,False,False,2.0,1.0,1.0,0,,,39.0,1.0,30,,,1.0,9.0,3.0,3.0,3.0,2.0,,2.0,0,0,,,0,0,,20863,Daniel Mancini,1119332
,25.0,10,M,6.7,False,True,,,,0,,,20.0,,16,,,,1.0,1.0,1.0,1.0,,,1.0,0,0,,,0,0,,18761,Bernard,1119332
,25.0,7,F,7.3,False,True,,,,0,1.0,,8.0,1.0,8,,,,1.0,1.0,,,,1.0,,0,0,,,0,0,,26965,Fotis Ioannidis,1119332
,14.0,16,M,6.5,False,True,,,,0,,,17.0,,15,,,,1.0,,1.0,,,,,0,0,,,0,0,,56025,Adam Gnezda Čerin,1119332
1.0,14.0,22,F,6.7,False,True,,,,0,,,4.0,,4,,,1.0,3.0,2.0,1.0,,,2.0,,0,0,,,0,0,,36848,Aitor Cantalapiedra,1119332
,8.0,55,M,6.2,False,True,,,,0,,,5.0,,2,,,,4.0,1.0,,,1.0,1.0,2.0,1,0,,,0,0,,10173,Willian Arão,1119332
,,12,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,1589,Yury Lodygin,1119332
,,15,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,26732,Vasilios Xenopoulos,1119332
,,5,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,6906,Bart Schenkeveld,1119332
,,24,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,328618,Georgios Sideras,1119332
,,27,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,26848,Giannis Kotsiras,1119332
,,25,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2820,Filip Mladenović,1119332
,,77,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2183,Benjamin Verbič,1119332
